City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Mali,GN,2021-03-05 00:34:41,12.079,-12.2982,89.6,14,0,4.61
592,Mtwango,TZ,2021-03-05 00:34:43,-9.0167,34.8,59.07,97,100,2.59
593,Vangaindrano,MG,2021-03-05 00:34:45,-23.35,47.6,74.98,92,96,3.85
594,Hofn,IS,2021-03-05 00:34:46,64.2539,-15.2082,40.24,67,0,4.7
595,Saint-Augustin,CA,2021-03-05 00:34:47,51.226,-58.6502,23.4,97,100,12.59
596,Martil,MA,2021-03-05 00:34:47,35.6166,-5.2752,59.0,88,100,8.05
597,Minas,UY,2021-03-05 00:34:47,-34.3759,-55.2377,72.0,94,40,3.44
598,Broome,US,2021-03-05 00:34:49,42.2506,-75.833,21.99,58,20,17.27
599,Anton%20Lizardo,MX,2021-03-05 00:34:50,19.05,-95.9833,75.99,78,40,10.36
600,Sinnamary,GF,2021-03-05 00:30:30,5.3833,-52.95,77.85,84,100,10.47
601,Qui%20Nhon,VN,2021-03-05 00:31:23,13.7667,109.2333,76.71,81,6,3.62
602,Ponta%20Delgada,PT,2021-03-05 00:34:53,37.7333,-25.6667,55.4,76,20,13.8
603,Yerbogachen,RU,2021-03-05 00:34:54,61.2767,108.0108,-16.73,86,87,9.55
604,Mecca,SA,2021-03-05 00:34:55,21.4267,39.8261,66.54,55,0,7.23
605,Bud,US,2021-03-05 00:34:55,39.447,-86.1758,39.99,62,0,7.99
606,Luganville,VU,2021-03-05 00:34:56,-15.5333,167.1667,72.32,93,100,1.99
607,Baculin,PH,2021-03-05 00:34:57,7.4525,126.5842,82.31,70,71,10.09
608,Port%20Hedland,AU,2021-03-05 00:34:59,-20.3167,118.5667,80.6,61,3,9.22
609,Beroroha,MG,2021-03-05 00:35:00,-21.6667,45.1667,73.58,88,100,2.26
610,Lugovoy,KZ,2021-03-05 00:35:01,42.9472,72.7644,31.91,96,100,7.94
611,Kyshtovka,RU,2021-03-05 00:35:04,56.555,76.6271,27.01,97,100,15.9
612,Kloulklubed,PW,2021-03-05 00:35:04,7.0419,134.2556,84.2,70,75,12.66
613,Kashi,CN,2021-03-05 00:35:05,39.4547,75.9797,46.4,39,20,4.47
614,Gat,IL,2021-03-05 00:35:06,31.61,34.7642,51.01,100,3,3.47
615,Ugoofaaru,MV,2021-03-05 00:35:08,5.6667,73.0,81.39,78,12,15.7
616,Zavallya,UA,2021-03-05 00:35:08,48.2135,30.0156,39.6,84,100,5.37
617,Bucerias,MX,2021-03-05 00:31:53,20.75,-105.3333,75.2,78,1,12.66
618,Murmashi,RU,2021-03-05 00:35:10,68.8154,32.8115,12.2,92,75,6.71
619,Mamallapuram,IN,2021-03-05 00:35:11,12.6264,80.1722,71.6,94,20,2.3
620,Goure,NE,2021-03-05 00:35:11,13.9835,10.2704,75.0,13,0,5.01
621,Buenos%20Aires,AR,2021-03-05 00:31:27,-34.6132,-58.3772,78.01,83,40,11.5
622,Wote,KE,2021-03-05 00:35:13,-1.7808,37.6288,65.3,75,82,2.1
623,Almeirim,BR,2021-03-05 00:35:14,-1.5233,-52.5817,75.18,92,72,4.54
624,Naranjito,EC,2021-03-05 00:35:15,-2.2167,-79.4833,84.2,65,75,8.05
625,Llanes,ES,2021-03-05 00:35:17,43.4198,-4.7549,55.99,82,1,8.01
626,Camara%20De%20Lobos,PT,2021-03-05 00:35:18,32.6333,-16.9667,62.6,72,20,2.3
627,Zelenoborskiy,RU,2021-03-05 00:35:20,66.845,32.3622,12.99,94,48,5.73
628,Llano%20Largo,PA,2021-03-05 00:35:21,7.9,-80.4333,77.36,68,0,17.96
629,Hudson%20Bay,CA,2021-03-05 00:35:23,52.85,-102.3842,29.55,99,99,6.35
630,Gulu,UG,2021-03-05 00:35:24,2.7746,32.299,69.73,55,0,1.77
631,Kabare,CD,2021-03-05 00:35:24,-2.4683,28.8242,62.17,82,100,1.28
632,Mazagao,BR,2021-03-05 00:35:26,-0.115,-51.2894,80.6,94,40,5.75
633,Shimoda,JP,2021-03-05 00:35:26,34.6667,138.95,53.6,87,75,9.22
634,Lokosovo,RU,2021-03-05 00:35:27,61.1333,74.8167,14.04,97,100,4.18
635,Vila%20Franca%20Do%20Campo,PT,2021-03-05 00:35:28,37.7167,-25.4333,55.4,76,20,13.8
636,Vrangel,RU,2021-03-05 00:35:28,42.7297,133.0839,39.06,74,100,3.98
637,Tobol,KZ,2021-03-05 00:35:31,52.6844,62.5794,26.26,95,100,23.98
638,Aracuai,BR,2021-03-05 00:35:33,-16.8497,-42.0703,69.04,73,47,1.99
639,Rundu,NA,2021-03-05 00:35:33,-17.9333,19.7667,67.6,63,94,3.49
640,Aasiaat,GL,2021-03-05 00:35:34,68.7098,-52.8699,13.41,95,90,6.76
641,Suruc,TR,2021-03-05 00:35:35,36.9761,38.425,39.2,81,0,11.5
642,Hovd,MN,2021-03-05 00:35:36,48.0056,91.6419,12.79,71,0,1.77
643,Botou,CN,2021-03-05 00:35:37,38.0667,116.5667,54.34,70,38,10.31
644,Seoul,KR,2021-03-05 00:32:32,37.5683,126.9778,42.8,87,0,2.3
645,Makakilo%20City,US,2021-03-05 00:35:39,21.3469,-158.0858,80.6,50,75,6.91
646,Aykino,RU,2021-03-05 00:35:40,62.2248,49.9922,2.44,94,100,5.73
647,Bone,DE,2021-03-05 00:35:40,51.9669,12.1396,37.0,94,100,1.99
648,Bolshaya%20Martynovka,RU,2021-03-05 00:35:41,47.271,41.6679,35.38,86,0,17.74
649,Odweyne,SO,2021-03-05 00:35:42,9.4092,45.064,62.44,74,0,7.58
650,Dao,PH,2021-03-05 00:35:44,11.3937,122.6856,81.18,79,8,10.92
651,Alta%20Floresta,BR,2021-03-05 00:35:45,-9.8756,-56.0861,71.53,97,99,3.15
652,Ahuimanu,US,2021-03-05 00:35:47,21.4447,-157.8378,77.0,61,40,12.66
653,Atar,MR,2021-03-05 00:32:25,20.5169,-13.0499,69.82,19,55,9.48
654,Kermen,BG,2021-03-05 00:35:49,42.5,26.25,48.0,93,1,2.93
655,Rensvik,NO,2021-03-05 00:35:50,63.1,7.8167,32.0,86,75,13.8
656,Santiago%20De%20Cao,PE,2021-03-05 00:35:51,-7.9589,-79.2392,73.4,83,75,10.36
657,San%20Jeronimo,PE,2021-03-05 00:32:35,-11.9472,-75.2829,49.66,70,98,3.65
658,Quebo,GW,2021-03-05 00:35:52,11.3333,-14.9333,69.31,84,1,4.41
659,Batamshinskiy,KZ,2021-03-05 00:35:52,50.5594,58.2747,24.8,93,11,40.26
660,Blagoyevo,RU,2021-03-05 00:35:54,63.3667,47.9167,-4.54,91,94,3.91
661,La%20Trinidad,PH,2021-03-05 00:35:55,16.455,120.5875,69.53,76,2,1.81
662,Naryan-Mar,RU,2021-03-05 00:35:56,67.6713,53.087,-0.2,92,100,13.44
663,Governador%20Valadares,BR,2021-03-05 00:35:57,-18.8511,-41.9494,70.2,83,3,1.57
664,Maniitsoq,GL,2021-03-05 00:35:58,65.4167,-52.9,32.32,88,1,9.73
665,Liverpool,GB,2021-03-05 00:34:13,53.4106,-2.9779,37.4,75,75,6.91
666,Karakol,KG,2021-03-05 00:31:19,42.4907,78.3936,31.69,81,100,3.0
667,Pointe%20Michel,DM,2021-03-05 00:36:00,15.25,-61.3833,77.56,77,22,13.49
668,Balikpapan,ID,2021-03-05 00:36:01,-1.2675,116.8289,78.8,89,20,4.61
669,Nuuk,GL,2021-03-05 00:36:02,64.1835,-51.7216,37.4,70,22,3.44
670,Dunda,TZ,2021-03-05 00:36:04,-8.1167,34.25,64.24,95,100,0.56
671,Lompoc,US,2021-03-05 00:36:04,34.6391,-120.4579,59.0,63,1,14.97
672,Kholtoson,RU,2021-03-05 00:36:06,50.2981,103.3097,4.12,89,0,2.62
673,Rocha,UY,2021-03-05 00:36:08,-34.4833,-54.3333,67.68,95,65,3.06
674,Pedernales,DO,2021-03-05 00:36:09,18.0384,-71.744,76.23,70,35,1.97
675,Anadyr,RU,2021-03-05 00:35:17,64.75,177.4833,1.4,78,75,8.95
676,Sakakah,SA,2021-03-05 00:31:49,29.9697,40.2064,48.2,61,0,13.8
677,Coos%20Bay,US,2021-03-05 00:36:11,43.3665,-124.2179,55.0,76,90,14.97
678,Palm%20City,US,2021-03-05 00:36:12,27.1678,-80.2662,66.2,68,90,6.91
679,Spirit%20River,CA,2021-03-05 00:36:13,55.7833,-118.8361,35.6,60,100,12.66
680,Ust-Uda,RU,2021-03-05 00:33:33,54.1742,103.0304,-8.45,86,0,2.53
681,Marzuq,YE,2021-03-05 00:36:14,14.4,46.4667,58.05,44,0,4.0
682,Tarko-Sale,RU,2021-03-05 00:32:11,64.9225,77.785,13.87,96,100,12.57
683,Sorong,ID,2021-03-05 00:36:14,-0.8833,131.25,82.56,75,100,2.01
684,Kenora,CA,2021-03-05 00:32:41,49.8167,-94.4337,39.2,45,20,4.61
685,Lamu,KE,2021-03-05 00:31:29,-2.2717,40.902,77.09,87,3,9.93
686,Ono,JP,2021-03-05 00:36:16,34.85,134.9333,53.6,82,75,13.8
687,Berlevag,NO,2021-03-05 00:36:18,70.8578,29.0864,25.43,88,100,14.14
688,Flinders,AU,2021-03-05 00:36:20,-34.5833,150.8552,72.0,65,51,8.99
689,Dolores,AR,2021-03-05 00:36:21,-36.3132,-57.6792,67.08,96,1,4.47
690,Terrace,CA,2021-03-05 00:36:19,54.5163,-128.6035,35.6,93,90,3.44
691,Pasni,PK,2021-03-05 00:36:22,25.2631,63.471,73.76,80,0,0.69
692,Akyab,MM,2021-03-05 00:36:23,20.15,92.9,68.79,89,70,4.99
693,Autun,FR,2021-03-05 00:36:25,46.95,4.3,46.99,93,90,3.44
694,Laem%20Sing,TH,2021-03-05 00:33:07,12.4816,102.0738,80.01,99,91,2.48
695,Mount%20Pleasant,US,2021-03-05 00:35:49,32.7941,-79.8626,57.0,62,1,7.2
696,Peniche,PT,2021-03-05 00:36:26,39.3558,-9.3811,57.0,90,100,13.0
697,Hadejia,NG,2021-03-05 00:36:28,12.4498,10.0444,70.34,20,0,9.46
698,Sawang%20Daen%20Din,TH,2021-03-05 00:36:29,17.4753,103.4575,82.0,85,2,4.59
699,Machico,PT,2021-03-05 00:36:31,32.7,-16.7667,62.6,72,20,2.3
700,Santa%20Fe,AR,2021-03-05 00:36:32,-31.6333,-60.7,78.01,77,9,1.99
701,Awbari,LY,2021-03-05 00:36:33,26.5921,12.7805,60.01,31,0,23.78
